platform,source,date,post_time,day_of_week,is_weekend,content_type,hashtags,likes,comments,shares,views,engagement_rate,engagement_level
Instagram,viral_trends_dataset,2022-06-15,,2.0,0,Live,#Viral,315687,46526.0,77050,955722.0,45.9614,Medium
Instagram,viral_trends_dataset,2023-03-29,,2.0,0,Live,#Fitness,362887,46622.0,45894,153498.0,296.6833,High
TikTok,viral_trends_dataset,2022-03-10,,3.0,0,Video,#Music,144977,7093.0,90468,4931757.0,4.9179,Medium
Instagram,viral_trends_dataset,2023-07-26,,2.0,0,Video,#Music,12871,47224.0,32688,2184869.0,4.2466,Medium
YouTube,viral_trends_dataset,2023-04-08,,5.0,1,Live,#Viral,121903,33945.0,24944,2339949.0,7.7263,Low
TikTok,viral_trends_dataset,2023-11-30,,3.0,0,Image,#Education,137101,37449.0,16256,3166440.0,6.0259,High
TikTok,viral_trends_dataset,2023-11-24,,4.0,0,Video,#Fashion,277525,43645.0,1448,4398635.0,7.3345,Medium
Twitter,viral_trends_dataset,2022-09-04,,6.0,1,Video,#Comedy,265975,28078.0,87534,3945023.0,9.6726,Medium
Twitter,viral_trends_dataset,2023-12-19,,1.0,0,Live,#Education,76579,18605.0,48878,1077987.0,13.364,Medium
Instagram,viral_trends_dataset,2022-05-08,,6.0,1,Live,#Viral,389654,49862.0,63439,3661315.0,13.737,Medium
Instagram,viral_trends_dataset,2023-03-31,,4.0,0,Image,#Comedy,471900,24601.0,960,1663117.0,29.9114,Low
Instagram,viral_trends_dataset,2022-04-03,,6.0,1,Text,#Fitness,185370,19908.0,26878,1322682.0,17.5519,Medium
YouTube,viral_trends_dataset,2022-07-08,,4.0,0,Image,#Gaming,277064,31902.0,78365,4927642.0,7.8604,Medium
YouTube,viral_trends_dataset,2023-02-27,,0.0,0,Live,#Viral,407452,49399.0,53872,1902123.0,26.8502,High
Twitter,viral_trends_dataset,2023-03-26,,6.0,1,Text,#Gaming,61573,16464.0,84514,108003.0,150.506,Medium
Instagram,viral_trends_dataset,2022-04-24,,6.0,1,Text,#Challenge,110536,12779.0,55270,1890827.0,9.4448,Medium
YouTube,viral_trends_dataset,2022-12-03,,5.0,1,Live,#Education,246709,18537.0,68731,4748216.0,7.0337,Medium
YouTube,viral_trends_dataset,2023-06-24,,5.0,1,Image,#Tech,399549,22800.0,44531,1145812.0,40.7466,Low
TikTok,viral_trends_dataset,2023-12-09,,5.0,1,Text,#Dance,175590,11738.0,67235,4621186.0,5.5086,High
TikTok,viral_trends_dataset,2023-05-20,,5.0,1,Video,#Fashion,436646,46844.0,82483,4197429.0,13.4838,High
TikTok,viral_trends_dataset,2022-09-04,,6.0,1,Video,#Fashion,342839,6066.0,82420,4577755.0,9.4222,Low
Instagram,viral_trends_dataset,2023-01-30,,0.0,0,Live,#Tech,221994,5057.0,56470,4053392.0,6.9947,Low
YouTube,viral_trends_dataset,2022-09-25,,6.0,1,Video,#Fitness,222736,26124.0,58242,968000.0,31.7254,Medium
Instagram,viral_trends_dataset,2023-05-06,,5.0,1,Live,#Gaming,129661,42840.0,92531,4530813.0,5.8495,Medium
TikTok,viral_trends_dataset,2023-03-11,,5.0,1,Video,#Fashion,32736,23569.0,66718,995769.0,12.3546,Low
TikTok,viral_trends_dataset,2023-07-01,,5.0,1,Video,#Viral,61971,44195.0,67431,705147.0,24.6186,High
TikTok,viral_trends_dataset,2023-02-10,,4.0,0,Video,#Education,186031,20184.0,94098,783731.0,38.3184,High
Instagram,viral_trends_dataset,2022-11-09,,2.0,0,Text,#Tech,420187,34025.0,28350,2822791.0,17.0952,Medium
Twitter,viral_trends_dataset,2022-11-20,,6.0,1,Video,#Tech,297792,16868.0,47612,2810102.0,12.8918,High
Instagram,viral_trends_dataset,2022-02-04,,4.0,0,Text,#Challenge,195846,10966.0,61196,1707151.0,15.6991,High
Twitter,viral_trends_dataset,2022-10-03,,0.0,0,Video,#Viral,115191,14750.0,51741,1376840.0,13.1956,Low
Instagram,viral_trends_dataset,2022-01-09,,6.0,1,Video,#Viral,176050,12843.0,52562,4627367.0,5.218,Low
YouTube,viral_trends_dataset,2022-04-10,,6.0,1,Image,#Tech,71052,40956.0,317,2775989.0,4.0463,High
Twitter,viral_trends_dataset,2022-11-18,,4.0,0,Video,#Viral,317436,31110.0,3432,2138052.0,16.4626,Medium
TikTok,viral_trends_dataset,2022-06-03,,4.0,0,Video,#Fashion,286055,41716.0,58240,1550135.0,24.9018,Medium
Twitter,viral_trends_dataset,2022-02-07,,0.0,0,Video,#Music,73738,37956.0,6675,3655004.0,3.2385,High
Twitter,viral_trends_dataset,2022-01-29,,5.0,1,Video,#Education,265447,32516.0,3749,3322882.0,9.0798,High
Instagram,viral_trends_dataset,2023-08-15,,1.0,0,Video,#Challenge,104553,30245.0,44545,1498441.0,11.9686,High
Twitter,viral_trends_dataset,2022-12-01,,3.0,0,Video,#Music,179475,5403.0,72838,4412239.0,5.8409,High
TikTok,viral_trends_dataset,2022-02-28,,0.0,0,Video,#Education,35620,42697.0,88979,1849829.0,9.0439,High
Twitter,viral_trends_dataset,2022-07-13,,2.0,0,Video,#Tech,222286,23341.0,2629,2855352.0,8.6944,Medium
YouTube,viral_trends_dataset,2023-08-10,,3.0,0,Live,#Education,191788,23322.0,33946,4901555.0,5.0812,Medium
YouTube,viral_trends_dataset,2023-03-09,,3.0,0,Live,#Dance,63502,39729.0,18314,4208579.0,2.888,Low
YouTube,viral_trends_dataset,2023-09-22,,4.0,0,Text,#Music,218049,29878.0,93137,1550211.0,22.0011,Medium
YouTube,viral_trends_dataset,2023-01-03,,1.0,0,Video,#Fashion,326282,46111.0,46429,1816906.0,23.0514,Low
TikTok,viral_trends_dataset,2022-08-19,,4.0,0,Video,#Tech,112697,37377.0,33231,4680407.0,3.9164,High
Instagram,viral_trends_dataset,2023-12-24,,6.0,1,Video,#Tech,69051,38231.0,12083,285407.0,41.8227,Low
Instagram,viral_trends_dataset,2022-09-29,,3.0,0,Live,#Viral,316555,2987.0,60967,2018387.0,18.8521,High
YouTube,viral_trends_dataset,2023-04-24,,0.0,0,Text,#Education,23454,28155.0,67011,441218.0,26.8847,Medium
YouTube,viral_trends_dataset,2022-07-21,,3.0,0,Text,#Fashion,53750,10736.0,52102,1312354.0,8.8839,High
TikTok,viral_trends_dataset,2022-10-17,,0.0,0,Live,#Music,186594,5540.0,81646,4710683.0,5.8119,Low
TikTok,viral_trends_dataset,2022-02-19,,5.0,1,Live,#Tech,202584,42222.0,40628,4565376.0,6.2521,Low
Instagram,viral_trends_dataset,2023-02-01,,2.0,0,Image,#Gaming,108243,33958.0,73742,2460263.0,8.7772,High
TikTok,viral_trends_dataset,2023-08-12,,5.0,1,Video,#Dance,486676,33083.0,75401,4673736.0,12.7341,Low
YouTube,viral_trends_dataset,2022-08-10,,2.0,0,Live,#Fitness,78361,20204.0,96864,4217451.0,4.6338,Low
Instagram,viral_trends_dataset,2023-08-30,,2.0,0,Image,#Gaming,296994,33525.0,31652,4503859.0,8.0413,Low
Instagram,viral_trends_dataset,2022-07-03,,6.0,1,Video,#Gaming,455793,29388.0,97926,513332.0,113.5926,Medium
TikTok,viral_trends_dataset,2022-05-04,,2.0,0,Image,#Viral,89948,32539.0,85169,1606939.0,12.9225,Medium
YouTube,viral_trends_dataset,2023-10-30,,0.0,0,Text,#Fitness,217585,45339.0,40079,2706714.0,11.1945,Low
YouTube,viral_trends_dataset,2023-09-08,,4.0,0,Video,#Fitness,362435,20119.0,12610,3463687.0,11.4088,Low
Instagram,viral_trends_dataset,2022-09-13,,1.0,0,Video,#Challenge,118006,32402.0,19060,2732791.0,6.2013,High
YouTube,viral_trends_dataset,2023-04-13,,3.0,0,Video,#Dance,371293,26058.0,96714,1689280.0,29.2471,High
YouTube,viral_trends_dataset,2023-10-31,,1.0,0,Live,#Gaming,53307,37220.0,32466,2898290.0,4.2436,Low
TikTok,viral_trends_dataset,2023-12-02,,5.0,1,Video,#Viral,485528,21395.0,56352,199708.0,282.0493,Low
TikTok,viral_trends_dataset,2022-07-21,,3.0,0,Video,#Fashion,189948,47931.0,84123,4343078.0,7.4141,High
TikTok,viral_trends_dataset,2023-07-10,,0.0,0,Video,#Tech,224187,1019.0,49865,3155890.0,8.7161,Medium
TikTok,viral_trends_dataset,2022-08-13,,5.0,1,Video,#Challenge,393119,15354.0,20044,4126753.0,10.3839,High
TikTok,viral_trends_dataset,2022-06-18,,5.0,1,Video,#Education,482311,24052.0,27608,4956515.0,10.7731,High
YouTube,viral_trends_dataset,2023-04-18,,1.0,0,Video,#Music,431289,11337.0,89241,4194212.0,12.681,Medium
YouTube,viral_trends_dataset,2022-02-13,,6.0,1,Text,#Tech,330937,41934.0,83911,4701545.0,9.7156,High
YouTube,viral_trends_dataset,2023-03-16,,3.0,0,Text,#Viral,398166,14705.0,7891,2933029.0,14.3456,High
Instagram,viral_trends_dataset,2023-06-28,,2.0,0,Live,#Education,424010,40154.0,3881,926712.0,50.506,Low
TikTok,viral_trends_dataset,2022-04-26,,1.0,0,Video,#Tech,368117,35313.0,23060,2053356.0,20.7704,High
Twitter,viral_trends_dataset,2022-05-27,,4.0,0,Video,#Comedy,203603,40192.0,83604,1454570.0,22.5083,Medium
TikTok,viral_trends_dataset,2022-02-15,,1.0,0,Video,#Dance,290041,14249.0,33134,2676023.0,12.6092,Low
Twitter,viral_trends_dataset,2022-08-21,,6.0,1,Video,#Viral,326965,39720.0,84031,3839871.0,11.7378,High
TikTok,viral_trends_dataset,2022-07-02,,5.0,1,Video,#Tech,37438,42965.0,49845,3437467.0,3.7891,Low
TikTok,viral_trends_dataset,2022-01-26,,2.0,0,Video,#Tech,103726,30215.0,76576,42222.0,498.5955,Medium
Instagram,viral_trends_dataset,2022-10-09,,6.0,1,Image,#Fashion,50694,8402.0,92406,4048901.0,3.7418,High
TikTok,viral_trends_dataset,2023-01-13,,4.0,0,Live,#Viral,126785,35860.0,67006,705135.0,32.5684,Low
Instagram,viral_trends_dataset,2023-07-15,,5.0,1,Image,#Challenge,65643,14353.0,21278,3253451.0,3.1128,Low
Instagram,viral_trends_dataset,2023-04-30,,6.0,1,Text,#Fitness,309679,2957.0,88484,52567.0,763.0643,Low
YouTube,viral_trends_dataset,2022-01-18,,1.0,0,Video,#Education,155733,23283.0,30200,3989382.0,5.2443,High
YouTube,viral_trends_dataset,2023-06-20,,1.0,0,Text,#Education,349119,17093.0,19350,768503.0,50.1705,High
Instagram,viral_trends_dataset,2022-08-18,,3.0,0,Image,#Tech,40339,23618.0,80645,127793.0,113.1533,Low
YouTube,viral_trends_dataset,2022-11-04,,4.0,0,Image,#Comedy,274462,15759.0,64773,4967107.0,7.1469,Medium
YouTube,viral_trends_dataset,2023-09-30,,5.0,1,Video,#Music,417433,25422.0,84158,3425790.0,15.3837,Medium
TikTok,viral_trends_dataset,2023-10-12,,3.0,0,Image,#Music,232983,42693.0,69639,4443859.0,7.7706,Medium
Twitter,viral_trends_dataset,2023-10-15,,6.0,1,Video,#Dance,236038,22848.0,32101,3360585.0,8.6588,Low
Instagram,viral_trends_dataset,2022-04-08,,4.0,0,Video,#Comedy,313554,29462.0,35669,186228.0,203.3448,Medium
TikTok,viral_trends_dataset,2023-12-04,,0.0,0,Live,#Challenge,111049,692.0,54953,912265.0,18.2725,Medium
Instagram,viral_trends_dataset,2022-12-29,,3.0,0,Text,#Fashion,216701,24597.0,96557,1566853.0,21.5626,High
TikTok,viral_trends_dataset,2022-02-27,,6.0,1,Image,#Dance,381320,27650.0,60666,702173.0,66.8832,High
YouTube,viral_trends_dataset,2022-12-01,,3.0,0,Video,#Gaming,140342,45114.0,85613,3445802.0,7.8666,Low
Instagram,viral_trends_dataset,2023-06-21,,2.0,0,Video,#Comedy,303395,43483.0,28692,1788764.0,20.9961,Low
Twitter,viral_trends_dataset,2022-06-05,,6.0,1,Video,#Viral,295952,30831.0,77148,4743356.0,8.5157,High
TikTok,viral_trends_dataset,2023-02-15,,2.0,0,Live,#Education,319764,32150.0,11677,3692645.0,9.8464,Medium
YouTube,viral_trends_dataset,2023-10-26,,3.0,0,Text,#Comedy,414472,25953.0,74687,2530285.0,20.3579,Medium
Twitter,viral_trends_dataset,2022-11-19,,5.0,1,Image,#Viral,17837,22737.0,54028,2846932.0,3.3229,High
YouTube,viral_trends_dataset,2022-09-21,,2.0,0,Video,#Viral,193072,36723.0,70245,3242568.0,9.2532,High
YouTube,viral_trends_dataset,2023-11-29,,2.0,0,Live,#Gaming,124089,29003.0,14148,589546.0,28.3676,Low
YouTube,viral_trends_dataset,2023-03-10,,4.0,0,Video,#Challenge,54058,17363.0,39176,2285068.0,4.84,Medium
YouTube,viral_trends_dataset,2023-03-16,,3.0,0,Video,#Fashion,345250,21081.0,56296,2079129.0,20.3271,Medium
TikTok,viral_trends_dataset,2023-02-21,,1.0,0,Video,#Music,433352,31302.0,88133,311403.0,177.515,High
YouTube,viral_trends_dataset,2022-06-10,,4.0,0,Video,#Fashion,41517,44490.0,69258,4365393.0,3.5567,Low
Instagram,viral_trends_dataset,2022-06-09,,3.0,0,Image,#Tech,453691,1846.0,25559,3402750.0,14.1384,High
TikTok,viral_trends_dataset,2022-10-06,,3.0,0,Live,#Fitness,141958,24332.0,6106,1998816.0,8.6249,Medium
Twitter,viral_trends_dataset,2023-06-22,,3.0,0,Live,#Music,54052,9934.0,89084,4406111.0,3.474,High
TikTok,viral_trends_dataset,2022-02-18,,4.0,0,Video,#Music,370294,43612.0,79847,3289439.0,15.0102,Low
Instagram,viral_trends_dataset,2023-05-15,,0.0,0,Video,#Tech,279450,28397.0,19021,948205.0,34.4723,Low
Instagram,viral_trends_dataset,2022-05-18,,2.0,0,Image,#Viral,481273,25707.0,53976,2043510.0,27.4506,Medium
Instagram,viral_trends_dataset,2022-07-05,,1.0,0,Video,#Fitness,213362,28984.0,16662,1650691.0,15.6909,Medium
Twitter,viral_trends_dataset,2022-07-06,,2.0,0,Image,#Music,263032,47258.0,69667,4520801.0,8.4046,Medium
YouTube,viral_trends_dataset,2022-05-11,,2.0,0,Video,#Dance,302547,34952.0,40563,3311639.0,11.4162,High
TikTok,viral_trends_dataset,2023-09-04,,0.0,0,Text,#Fitness,193819,26692.0,40082,714670.0,36.4634,High
TikTok,viral_trends_dataset,2022-07-14,,3.0,0,Live,#Dance,263206,43856.0,35586,3490507.0,9.8166,High
Twitter,viral_trends_dataset,2023-06-09,,4.0,0,Video,#Dance,63977,17859.0,71876,3212719.0,4.7845,Low
Twitter,viral_trends_dataset,2023-11-08,,2.0,0,Video,#Tech,439842,10668.0,98469,2130392.0,25.7689,Medium
Instagram,viral_trends_dataset,2022-01-18,,1.0,0,Video,#Viral,226624,17306.0,320,3179227.0,7.6827,Low
TikTok,viral_trends_dataset,2023-09-17,,6.0,1,Video,#Fashion,279828,7656.0,27924,3926596.0,8.0326,High
YouTube,viral_trends_dataset,2022-01-05,,2.0,0,Text,#Tech,330560,17612.0,24640,713253.0,52.2693,Medium
Instagram,viral_trends_dataset,2023-12-25,,0.0,0,Video,#Viral,219741,38676.0,55360,1783139.0,17.5969,Medium
TikTok,viral_trends_dataset,2023-01-30,,0.0,0,Image,#Comedy,98838,824.0,37086,4103661.0,3.3323,Low
YouTube,viral_trends_dataset,2022-07-17,,6.0,1,Video,#Dance,382351,1024.0,73554,983233.0,46.4721,High
Instagram,viral_trends_dataset,2023-06-25,,6.0,1,Video,#Challenge,477588,23246.0,64375,4559245.0,12.397,High
TikTok,viral_trends_dataset,2022-10-30,,6.0,1,Text,#Dance,228465,47526.0,70,4069828.0,6.7831,Low
TikTok,viral_trends_dataset,2022-05-13,,4.0,0,Image,#Gaming,338938,2001.0,99638,4085716.0,10.7833,High
TikTok,viral_trends_dataset,2023-02-09,,3.0,0,Video,#Viral,129506,34769.0,46745,3952374.0,5.3391,Medium
TikTok,viral_trends_dataset,2023-11-17,,4.0,0,Video,#Fitness,334245,45940.0,59555,3408919.0,12.8997,Low
Twitter,viral_trends_dataset,2023-10-22,,6.0,1,Video,#Fashion,199151,23450.0,98676,3323882.0,9.6657,Low
Twitter,viral_trends_dataset,2023-10-08,,6.0,1,Text,#Tech,355889,41379.0,45483,4194567.0,10.5553,High
Instagram,viral_trends_dataset,2023-03-05,,6.0,1,Live,#Music,47868,23438.0,69676,3211977.0,4.3893,High
Twitter,viral_trends_dataset,2023-09-06,,2.0,0,Video,#Music,251061,8417.0,54282,2091593.0,15.001,Medium
TikTok,viral_trends_dataset,2023-04-03,,0.0,0,Video,#Viral,15752,16505.0,12172,434715.0,10.2203,Medium
TikTok,viral_trends_dataset,2023-05-22,,0.0,0,Video,#Gaming,444094,4729.0,84880,1463427.0,36.4694,Medium
TikTok,viral_trends_dataset,2023-11-15,,2.0,0,Video,#Viral,201598,39789.0,407,3339745.0,7.2399,Medium
Instagram,viral_trends_dataset,2023-12-07,,3.0,0,Text,#Fashion,386330,9032.0,81443,884253.0,53.9218,Low
Instagram,viral_trends_dataset,2022-07-30,,5.0,1,Video,#Gaming,230844,12565.0,11370,2956646.0,8.6172,High
YouTube,viral_trends_dataset,2022-06-01,,2.0,0,Text,#Tech,387109,38086.0,61595,4171682.0,11.6689,Low
Twitter,viral_trends_dataset,2022-09-13,,1.0,0,Image,#Music,121462,8361.0,29214,3646810.0,4.361,Medium
YouTube,viral_trends_dataset,2022-05-21,,5.0,1,Image,#Gaming,408063,9933.0,70371,4954174.0,9.8577,Medium
Instagram,viral_trends_dataset,2023-01-22,,6.0,1,Live,#Viral,290104,23702.0,57393,1110655.0,33.4216,High
YouTube,viral_trends_dataset,2022-10-11,,1.0,0,Live,#Fashion,232194,48442.0,56314,4699828.0,7.1694,Medium
Twitter,viral_trends_dataset,2023-12-23,,5.0,1,Text,#Dance,75036,4287.0,34142,4291403.0,2.644,Low
Twitter,viral_trends_dataset,2022-04-14,,3.0,0,Text,#Music,317765,25739.0,72441,1788507.0,23.2565,High
Twitter,viral_trends_dataset,2023-05-18,,3.0,0,Live,#Education,233252,31189.0,25560,2322799.0,12.485,Low
Twitter,viral_trends_dataset,2022-01-25,,1.0,0,Text,#Gaming,191543,25760.0,60305,2047224.0,13.5602,Medium
YouTube,viral_trends_dataset,2023-06-24,,5.0,1,Video,#Music,375523,7812.0,7624,2777888.0,14.074,Low
Twitter,viral_trends_dataset,2023-02-24,,4.0,0,Live,#Dance,210072,40108.0,48263,2121093.0,14.0702,Medium
Twitter,viral_trends_dataset,2023-05-06,,5.0,1,Video,#Fitness,439851,1363.0,73024,3184543.0,16.1479,Low
Twitter,viral_trends_dataset,2022-12-19,,0.0,0,Video,#Tech,205897,24056.0,11621,3253298.0,7.4255,Medium
TikTok,viral_trends_dataset,2022-11-07,,0.0,0,Video,#Challenge,462458,38081.0,90944,588026.0,100.5879,Medium
Instagram,viral_trends_dataset,2022-03-12,,5.0,1,Text,#Fitness,227648,23301.0,29351,1264685.0,22.1636,High
Instagram,viral_trends_dataset,2023-09-11,,0.0,0,Video,#Challenge,236845,19742.0,44426,1473168.0,20.433,Low
Twitter,viral_trends_dataset,2022-02-11,,4.0,0,Video,#Education,31908,39499.0,32258,1688470.0,6.1396,High
Instagram,viral_trends_dataset,2022-04-19,,1.0,0,Video,#Comedy,38015,7309.0,8131,1140110.0,4.6886,High
Instagram,viral_trends_dataset,2023-05-22,,0.0,0,Image,#Viral,474886,17147.0,32537,1460320.0,35.9216,Medium
TikTok,viral_trends_dataset,2023-11-17,,4.0,0,Video,#Fitness,488060,47146.0,56578,821880.0,72.0037,Low
TikTok,viral_trends_dataset,2022-09-07,,2.0,0,Video,#Viral,305113,653.0,81654,3940590.0,9.8315,Medium
Instagram,viral_trends_dataset,2023-06-29,,3.0,0,Image,#Fashion,464130,5534.0,22228,4852257.0,10.1374,High
Twitter,viral_trends_dataset,2022-11-03,,3.0,0,Text,#Music,140507,44969.0,3318,358699.0,52.633,Low
Twitter,viral_trends_dataset,2023-11-11,,5.0,1,Video,#Viral,181331,40805.0,86148,3427187.0,8.9952,Low
TikTok,viral_trends_dataset,2022-09-16,,4.0,0,Image,#Fashion,6578,33598.0,52,1583843.0,2.5399,High
TikTok,viral_trends_dataset,2023-02-11,,5.0,1,Video,#Dance,327020,19856.0,56605,2918054.0,13.8271,Low
Twitter,viral_trends_dataset,2022-06-05,,6.0,1,Image,#Dance,223766,17889.0,81282,2482008.0,13.0111,Low
Instagram,viral_trends_dataset,2023-05-01,,0.0,0,Image,#Fitness,288198,29093.0,97504,2899386.0,14.3063,Low
TikTok,viral_trends_dataset,2022-12-12,,0.0,0,Image,#Music,207435,32288.0,62661,4070537.0,7.4286,High
Instagram,viral_trends_dataset,2023-06-10,,5.0,1,Live,#Fitness,201579,34502.0,92106,4037427.0,8.1286,Medium
Twitter,viral_trends_dataset,2022-07-14,,3.0,0,Image,#Viral,229413,31448.0,30991,1102775.0,26.4652,Low
YouTube,viral_trends_dataset,2023-02-12,,6.0,1,Live,#Gaming,371565,651.0,68385,4823989.0,9.1335,Low
Twitter,viral_trends_dataset,2023-10-24,,1.0,0,Video,#Viral,387423,24140.0,15647,1821754.0,23.4505,High
Twitter,viral_trends_dataset,2022-05-04,,2.0,0,Text,#Gaming,255155,13603.0,82101,2486494.0,14.1106,High
Instagram,viral_trends_dataset,2023-11-30,,3.0,0,Image,#Tech,483418,6041.0,35675,2709554.0,19.3808,High
Instagram,viral_trends_dataset,2023-06-22,,3.0,0,Live,#Music,22752,37939.0,36095,1757386.0,5.5074,Low
YouTube,viral_trends_dataset,2022-03-05,,5.0,1,Video,#Fashion,459271,46026.0,74779,3824879.0,15.1659,High
TikTok,viral_trends_dataset,2022-01-04,,1.0,0,Live,#Dance,148190,12385.0,86796,4418286.0,5.5988,Low
YouTube,viral_trends_dataset,2023-11-21,,1.0,0,Text,#Fashion,56106,35386.0,85197,1122589.0,15.7394,Medium
Twitter,viral_trends_dataset,2022-10-02,,6.0,1,Text,#Fashion,440011,15221.0,54101,949285.0,53.6544,Medium
Instagram,viral_trends_dataset,2023-05-17,,2.0,0,Live,#Fitness,335201,47165.0,89190,2355608.0,20.0184,High
TikTok,viral_trends_dataset,2023-06-28,,2.0,0,Video,#Education,233872,8155.0,97880,4876804.0,6.9699,Medium
TikTok,viral_trends_dataset,2022-01-06,,3.0,0,Text,#Fitness,284181,14433.0,38342,4714948.0,7.1465,High
Twitter,viral_trends_dataset,2023-02-06,,0.0,0,Live,#Fashion,330277,13235.0,30868,1062530.0,35.2348,Low
TikTok,viral_trends_dataset,2022-06-26,,6.0,1,Video,#Comedy,218230,34203.0,85351,2508707.0,13.4645,Low
TikTok,viral_trends_dataset,2022-10-24,,0.0,0,Text,#Challenge,487075,592.0,83447,1903756.0,29.9993,Low
TikTok,viral_trends_dataset,2022-07-05,,1.0,0,Text,#Comedy,313992,35874.0,9138,4293616.0,8.3613,Medium
TikTok,viral_trends_dataset,2022-09-10,,5.0,1,Image,#Gaming,204286,31543.0,5334,4296893.0,5.6125,Low
Twitter,viral_trends_dataset,2022-12-17,,5.0,1,Video,#Challenge,76283,42153.0,39653,2200449.0,7.1844,Low
YouTube,viral_trends_dataset,2022-05-14,,5.0,1,Text,#Education,349977,12976.0,40540,1307144.0,30.8683,High
Twitter,viral_trends_dataset,2023-06-19,,0.0,0,Video,#Education,299888,38955.0,25505,1646042.0,22.1348,Medium
TikTok,viral_trends_dataset,2023-08-26,,5.0,1,Live,#Viral,491045,46053.0,32527,416025.0,136.9209,Medium
TikTok,viral_trends_dataset,2022-11-02,,2.0,0,Text,#Tech,177276,27085.0,29744,4938028.0,4.7409,Low
Instagram,viral_trends_dataset,2023-01-02,,0.0,0,Video,#Tech,379417,46208.0,26812,898472.0,50.3563,Medium
TikTok,viral_trends_dataset,2022-12-10,,5.0,1,Live,#Education,384890,29355.0,74662,2634629.0,18.557,Low
Twitter,viral_trends_dataset,2022-02-20,,6.0,1,Live,#Dance,113243,44881.0,97423,4898223.0,5.2171,Low
Twitter,viral_trends_dataset,2022-03-08,,1.0,0,Video,#Education,235178,28903.0,77863,3225376.0,10.6017,Medium
TikTok,viral_trends_dataset,2022-06-24,,4.0,0,Video,#Challenge,81091,40690.0,51842,884647.0,19.6262,High
Instagram,viral_trends_dataset,2022-01-23,,6.0,1,Image,#Viral,296181,9812.0,64879,4007626.0,9.2542,Medium
YouTube,viral_trends_dataset,2023-05-07,,6.0,1,Text,#Music,64664,7310.0,40573,4090480.0,2.7514,Medium
Twitter,viral_trends_dataset,2023-09-05,,1.0,0,Video,#Dance,314082,18643.0,99787,2658305.0,16.2702,Medium
TikTok,viral_trends_dataset,2023-11-27,,0.0,0,Video,#Fitness,294623,44987.0,67461,311340.0,130.7481,Low
YouTube,viral_trends_dataset,2023-10-10,,1.0,0,Video,#Comedy,41660,902.0,91229,2289845.0,5.8428,High
YouTube,viral_trends_dataset,2022-07-13,,2.0,0,Video,#Tech,495678,35019.0,1511,1868860.0,28.4777,High
TikTok,viral_trends_dataset,2022-04-19,,1.0,0,Image,#Comedy,278661,12188.0,35710,2792979.0,11.6921,High
Twitter,viral_trends_dataset,2022-09-19,,0.0,0,Live,#Challenge,123510,16690.0,46368,1080797.0,17.2621,Low
Twitter,viral_trends_dataset,2022-05-20,,4.0,0,Video,#Tech,55185,34839.0,14532,1777426.0,5.8824,Medium
Instagram,viral_trends_dataset,2022-05-07,,5.0,1,Video,#Education,440739,20486.0,70043,2367228.0,22.4426,High
YouTube,viral_trends_dataset,2023-05-14,,6.0,1,Video,#Fitness,30996,10029.0,42925,3227162.0,2.6014,High
